AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 09:12:22 Compatible with AeroDyn v13.0.
Polar "T1_Re0.600_M0.00_N9.0 360 M" on Foil "T1_Re0.600_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
21.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
0.00           Angle of attack for zero Cn for linear Cn curve (deg)
3.71981        Cn slope for zero lift for linear Cn curve (1/rad)
-0.7248        Cn at stall value for positive angle of attack for linear Cn curve
-0.6824        Cn at stall value for negative angle of attack for linear Cn curve
0.00           Angle of attack for minimum CD (deg)
0.0175         Minimum CD value
   -180.00    0.0000    0.0060
   -179.00    0.0366    0.0065
   -178.00    0.0714    0.0079
   -177.00    0.1046    0.0104
   -176.00    0.1366    0.0138
   -175.00    0.1676    0.0181
   -174.00    0.1977    0.0234
   -173.00    0.2271    0.0297
   -172.00    0.2558    0.0369
   -171.00    0.2841    0.0450
   -170.00    0.3117    0.0541
   -169.00    0.3389    0.0641
   -168.00    0.3656    0.0750
   -167.00    0.3917    0.0867
   -166.00    0.4172    0.0994
   -165.00    0.4422    0.1129
   -164.00    0.4666    0.1272
   -163.00    0.4904    0.1424
   -162.00    0.5135    0.1584
   -161.00    0.5359    0.1751
   -160.00    0.5576    0.1927
   -159.00    0.5786    0.2109
   -158.00    0.5987    0.2299
   -157.00    0.6181    0.2496
   -156.00    0.6366    0.2700
   -155.00    0.6543    0.2910
   -154.00    0.6710    0.3126
   -153.00    0.6869    0.3349
   -152.00    0.7018    0.3577
   -151.00    0.7157    0.3810
   -150.00    0.7287    0.4049
   -149.00    0.7407    0.4293
   -148.00    0.7517    0.4541
   -147.00    0.7616    0.4793
   -146.00    0.7705    0.5049
   -145.00    0.7783    0.5309
   -144.00    0.7851    0.5573
   -143.00    0.7908    0.5839
   -142.00    0.7955    0.6108
   -141.00    0.7990    0.6379
   -140.00    0.8015    0.6653
   -139.00    0.8029    0.6928
   -138.00    0.8032    0.7204
   -137.00    0.8024    0.7481
   -136.00    0.8005    0.7760
   -135.00    0.7976    0.8038
   -134.00    0.7936    0.8316
   -133.00    0.7885    0.8594
   -132.00    0.7824    0.8872
   -131.00    0.7752    0.9148
   -130.00    0.7670    0.9423
   -129.00    0.7578    0.9697
   -128.00    0.7476    0.9968
   -127.00    0.7364    1.0237
   -126.00    0.7202    1.0503
   -125.00    0.7072    1.0767
   -124.00    0.6932    1.1026
   -123.00    0.6784    1.1283
   -122.00    0.6627    1.1535
   -121.00    0.6461    1.1783
   -120.00    0.6286    1.2027
   -119.00    0.6104    1.2266
   -118.00    0.5914    1.2499
   -117.00    0.5716    1.2727
   -116.00    0.5511    1.2950
   -115.00    0.5300    1.3166
   -114.00    0.5081    1.3376
   -113.00    0.4856    1.3580
   -112.00    0.4625    1.3777
   -111.00    0.4389    1.3966
   -110.00    0.4147    1.4149
   -109.00    0.3900    1.4324
   -108.00    0.3648    1.4492
   -107.00    0.3392    1.4652
   -106.00    0.3133    1.4803
   -105.00    0.2869    1.4947
   -104.00    0.2602    1.5082
   -103.00    0.2332    1.5208
   -102.00    0.2060    1.5326
   -101.00    0.1785    1.5434
   -100.00    0.1509    1.5534
    -99.00    0.1230    1.5625
    -98.00    0.0951    1.5706
    -97.00    0.0671    1.5778
    -96.00    0.0391    1.5841
    -95.00    0.0110    1.5894
    -94.00   -0.0170    1.5937
    -93.00   -0.0450    1.5971
    -92.00   -0.0729    1.5996
    -91.00   -0.1006    1.6010
    -90.00   -0.1282    1.6015
    -89.00   -0.1556    1.6010
    -88.00   -0.1828    1.5995
    -87.00   -0.2097    1.5971
    -86.00   -0.2364    1.5937
    -85.00   -0.2627    1.5893
    -84.00   -0.2886    1.5840
    -83.00   -0.3142    1.5777
    -82.00   -0.3394    1.5705
    -81.00   -0.3641    1.5624
    -80.00   -0.3884    1.5533
    -79.00   -0.4121    1.5433
    -78.00   -0.4354    1.5324
    -77.00   -0.4581    1.5206
    -76.00   -0.4803    1.5080
    -75.00   -0.5018    1.4945
    -74.00   -0.5228    1.4801
    -73.00   -0.5431    1.4649
    -72.00   -0.5627    1.4489
    -71.00   -0.5817    1.4322
    -70.00   -0.6000    1.4146
    -69.00   -0.6176    1.3963
    -68.00   -0.6344    1.3773
    -67.00   -0.6505    1.3576
    -66.00   -0.6658    1.3372
    -65.00   -0.6804    1.3162
    -64.00   -0.6942    1.2945
    -63.00   -0.7072    1.2722
    -62.00   -0.7193    1.2494
    -61.00   -0.7307    1.2260
    -60.00   -0.7412    1.2021
    -59.00   -0.7509    1.1777
    -58.00   -0.7597    1.1529
    -57.00   -0.7677    1.1276
    -56.00   -0.7749    1.1019
    -55.00   -0.7812    1.0759
    -54.00   -0.7866    1.0495
    -53.00   -0.7912    1.0228
    -52.00   -0.7949    0.9958
    -51.00   -0.7977    0.9686
    -50.00   -0.7997    0.9412
    -49.00   -0.8008    0.9136
    -48.00   -0.8011    0.8859
    -47.00   -0.8006    0.8581
    -46.00   -0.7992    0.8302
    -45.00   -0.7969    0.8022
    -44.00   -0.7939    0.7742
    -43.00   -0.7900    0.7463
    -42.00   -0.7854    0.7184
    -41.00   -0.7800    0.6906
    -40.00   -0.7738    0.6629
    -39.00   -0.7669    0.6353
    -38.00   -0.7593    0.6080
    -37.00   -0.7511    0.5808
    -36.00   -0.7422    0.5538
    -35.00   -0.7326    0.5272
    -34.00   -0.7226    0.5007
    -33.00   -0.7120    0.4746
    -32.00   -0.7011    0.4489
    -31.00   -0.6898    0.4234
    -30.00   -0.6783    0.3983
    -29.00   -0.6667    0.3736
    -28.00   -0.6553    0.3492
    -27.00   -0.6442    0.3251
    -26.00   -0.6339    0.3013
    -25.00   -0.6247    0.2778
    -24.00   -0.6172    0.2545
    -23.00   -0.6122    0.2313
    -22.00   -0.6107    0.2081
    -21.00   -0.6142    0.1847
    -20.00   -0.6242    0.1611
    -19.00   -0.6424    0.1371
    -18.00   -0.6700    0.1128
    -17.00   -0.7060    0.0888
    -16.00   -0.7455    0.0663
    -15.00   -0.7785    0.0472
    -14.00   -0.7928    0.0331
    -13.00   -0.7808    0.0245
    -12.00   -0.7444    0.0201
    -11.00   -0.6916    0.0183
    -10.00   -0.7313    0.0270
     -9.50   -0.6967    0.0257
     -9.00   -0.6618    0.0245
     -8.50   -0.6255    0.0235
     -8.00   -0.5880    0.0226
     -7.50   -0.5504    0.0218
     -7.00   -0.5116    0.0211
     -6.50   -0.4726    0.0205
     -6.00   -0.4333    0.0199
     -5.50   -0.3933    0.0194
     -5.00   -0.3538    0.0190
     -4.50   -0.3136    0.0187
     -4.00   -0.2740    0.0183
