AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 15:15:50 Compatible with AeroDyn v13.0.
Polar "T1_Re0.300_M0.00_N9.0 360 M" on Foil "T1_Re0.300_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
19.50          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
0.00           Angle of attack for zero Cn for linear Cn curve (deg)
5.78977        Cn slope for zero lift for linear Cn curve (1/rad)
1.0756         Cn at stall value for positive angle of attack for linear Cn curve
-1.0905        Cn at stall value for negative angle of attack for linear Cn curve
0.00           Angle of attack for minimum CD (deg)
0.0116         Minimum CD value
   -180.00    0.0000    0.0060
   -179.00    0.0802    0.0065
   -178.00    0.1577    0.0080
   -177.00    0.2276    0.0105
   -176.00    0.2838    0.0140
   -175.00    0.3227    0.0185
   -174.00    0.3460    0.0239
   -173.00    0.3593    0.0303
   -172.00    0.3687    0.0378
   -171.00    0.3780    0.0461
   -170.00    0.3892    0.0554
   -169.00    0.4028    0.0657
   -168.00    0.4187    0.0769
   -167.00    0.4363    0.0890
   -166.00    0.4552    0.1019
   -165.00    0.4751    0.1158
   -164.00    0.4956    0.1306
   -163.00    0.5163    0.1461
   -162.00    0.5371    0.1625
   -161.00    0.5578    0.1798
   -160.00    0.5782    0.1978
   -159.00    0.5982    0.2165
   -158.00    0.6176    0.2361
   -157.00    0.6365    0.2563
   -156.00    0.6547    0.2772
   -155.00    0.6721    0.2988
   -154.00    0.6888    0.3210
   -153.00    0.7046    0.3439
   -152.00    0.7195    0.3673
   -151.00    0.7336    0.3913
   -150.00    0.7467    0.4159
   -149.00    0.7588    0.4409
   -148.00    0.7699    0.4664
   -147.00    0.7799    0.4923
   -146.00    0.7890    0.5186
   -145.00    0.7969    0.5453
   -144.00    0.8038    0.5724
   -143.00    0.8097    0.5998
   -142.00    0.8144    0.6274
   -141.00    0.8180    0.6553
   -140.00    0.8206    0.6834
   -139.00    0.8220    0.7116
   -138.00    0.8223    0.7400
   -137.00    0.8215    0.7685
   -136.00    0.8196    0.7971
   -135.00    0.8166    0.8257
   -134.00    0.8125    0.8543
   -133.00    0.8073    0.8829
   -132.00    0.8010    0.9114
   -131.00    0.7937    0.9398
   -130.00    0.7853    0.9680
   -129.00    0.7759    0.9961
   -128.00    0.7654    1.0240
   -127.00    0.7539    1.0516
   -126.00    0.7415    1.0790
   -125.00    0.7281    1.1061
   -124.00    0.7137    1.1328
   -123.00    0.6984    1.1591
   -122.00    0.6822    1.1850
   -121.00    0.6651    1.2105
   -120.00    0.6472    1.2356
   -119.00    0.6284    1.2601
   -118.00    0.6088    1.2841
   -117.00    0.5885    1.3075
   -116.00    0.5674    1.3304
   -115.00    0.5456    1.3526
   -114.00    0.5231    1.3742
   -113.00    0.5000    1.3951
   -112.00    0.4763    1.4153
   -111.00    0.4511    1.4349
   -110.00    0.4263    1.4536
   -109.00    0.4009    1.4716
   -108.00    0.3750    1.4889
   -107.00    0.3488    1.5053
   -106.00    0.3220    1.5208
   -105.00    0.2950    1.5356
   -104.00    0.2676    1.5494
   -103.00    0.2398    1.5624
   -102.00    0.2118    1.5745
   -101.00    0.1836    1.5857
   -100.00    0.1552    1.5960
    -99.00    0.1267    1.6053
    -98.00    0.0980    1.6136
    -97.00    0.0692    1.6210
    -96.00    0.0404    1.6275
    -95.00    0.0116    1.6329
    -94.00   -0.0172    1.6374
    -93.00   -0.0459    1.6409
    -92.00   -0.0746    1.6434
    -91.00   -0.1031    1.6449
    -90.00   -0.1314    1.6454
    -89.00   -0.1596    1.6449
    -88.00   -0.1875    1.6434
    -87.00   -0.2151    1.6409
    -86.00   -0.2425    1.6374
    -85.00   -0.2695    1.6329
    -84.00   -0.2962    1.6275
    -83.00   -0.3224    1.6210
    -82.00   -0.3483    1.6136
    -81.00   -0.3737    1.6052
    -80.00   -0.3986    1.5959
    -79.00   -0.4230    1.5857
    -78.00   -0.4469    1.5745
    -77.00   -0.4702    1.5624
    -76.00   -0.4929    1.5494
    -75.00   -0.5151    1.5355
    -74.00   -0.5365    1.5208
    -73.00   -0.5574    1.5052
    -72.00   -0.5776    1.4888
    -71.00   -0.5970    1.4716
    -70.00   -0.6158    1.4536
    -69.00   -0.6338    1.4348
    -68.00   -0.6511    1.4153
    -67.00   -0.6676    1.3950
    -66.00   -0.6833    1.3741
    -65.00   -0.6983    1.3525
    -64.00   -0.7124    1.3303
    -63.00   -0.7257    1.3074
    -62.00   -0.7381    1.2840
    -61.00   -0.7498    1.2600
    -60.00   -0.7605    1.2354
    -59.00   -0.7704    1.2104
    -58.00   -0.7795    1.1849
    -57.00   -0.7876    1.1589
    -56.00   -0.7949    1.1326
    -55.00   -0.8013    1.1059
    -54.00   -0.8068    1.0788
    -53.00   -0.8114    1.0514
    -52.00   -0.8151    1.0238
    -51.00   -0.8179    0.9959
    -50.00   -0.8198    0.9678
    -49.00   -0.8208    0.9395
    -48.00   -0.8210    0.9111
    -47.00   -0.8203    0.8826
    -46.00   -0.8187    0.8540
    -45.00   -0.8162    0.8253
    -44.00   -0.8128    0.7967
    -43.00   -0.8087    0.7681
    -42.00   -0.8036    0.7395
    -41.00   -0.7978    0.7111
    -40.00   -0.7911    0.6828
    -39.00   -0.7836    0.6546
    -38.00   -0.7754    0.6267
    -37.00   -0.7664    0.5990
    -36.00   -0.7567    0.5716
    -35.00   -0.7462    0.5444
    -34.00   -0.7351    0.5176
    -33.00   -0.7234    0.4911
    -32.00   -0.7111    0.4650
    -31.00   -0.6983    0.4394
    -30.00   -0.6850    0.4141
    -29.00   -0.6714    0.3893
    -28.00   -0.6576    0.3650
    -27.00   -0.6437    0.3412
    -26.00   -0.6301    0.3179
    -25.00   -0.6170    0.2950
    -24.00   -0.6049    0.2726
    -23.00   -0.5947    0.2507
    -22.00   -0.5874    0.2291
    -21.00   -0.5847    0.2077
    -20.00   -0.5895    0.1863
    -19.00   -0.6063    0.1646
    -18.00   -0.6421    0.1421
    -17.00   -0.7071    0.1181
    -16.00   -0.8122    0.0923
    -15.00   -0.9573    0.0655
    -14.00   -1.1078    0.0413
    -13.00   -1.1957    0.0250
    -12.00   -1.1853    0.0177
    -11.00   -1.1079    0.0158
    -10.00   -1.0883    0.0215
     -9.50   -1.0275    0.0205
     -9.00   -0.9659    0.0193
     -8.50   -0.9020    0.0184
     -8.00   -0.8277    0.0175
     -7.50   -0.7624    0.0167
     -7.00   -0.6906    0.0157
     -6.50   -0.6402    0.0150
     -6.00   -0.5915    0.0144
     -5.50   -0.5445    0.0139
     -5.00   -0.4981    0.0134
     -4.50   -0.4498    0.0130
     -4.00   -0.4007    0.0127
     -3.50   -0.3519    0.0124
     -3.00   -0.3024    0.0122
     -2.50   -0.2523    0.0120
     -2.00   -0.2018    0.0119
     -1.50   -0.1515    0.0118
     -1.00   -0.1013    0.0117
     -0.50   -0.0508    0.0116
      0.00   -0.0000    0.0116
      0.50    0.0508    0.0116
      1.00    0.1013    0.0117
      1.50    0.1515    0.0118
      2.00    0.2018    0.0119
      2.50    0.2523    0.0120
      3.00    0.3025    0.0122
      3.50    0.3519    0.0124
      4.00    0.4008    0.0127
      4.50    0.4499    0.0130
      5.00    0.4982    0.0134
      5.50    0.5447    0.0139
      6.00    0.5917    0.0144
      7.00    0.6909    0.0157
      7.50    0.7627    0.0167
      8.00    0.8282    0.0175
      8.50    0.9026    0.0184
      9.00    0.9667    0.0193
      9.50    1.0285    0.0204
     10.00    1.0884    0.0214
     10.50    1.0707    0.0221
     11.00    1.0642    0.0228
     11.50    1.0593    0.0242
     12.00    1.0717    0.0255
     12.50    1.0829    0.0274
     13.00    1.0988    0.0296
     13.50    1.1167    0.0319
     14.00    1.1272    0.0350
     14.50    1.1445    0.0379
     15.00    1.1572    0.0413
     15.50    1.1648    0.0452
     16.00    1.1747    0.0494
     16.50    1.1822    0.0540
     17.00    1.1861    0.0590
     17.50    1.1918    0.0637
     18.00    1.1916    0.0697
     18.50    1.1906    0.0759
     19.00    1.1893    0.0822
     19.50    1.1943    0.0870
     20.00    1.1777    0.0958
     20.50    1.1594    0.1051
     21.00    1.1424    0.1143
     21.50    1.1292    0.1231
     22.00    1.1277    0.1296
     23.00    1.1103    0.1817
     24.00    1.0932    0.2047
     25.00    1.0767    0.2288
     26.00    1.0613    0.2536
     27.00    1.0472    0.2791
     28.00    1.0344    0.3053
     29.00    1.0230    0.3320
     30.00    1.0130    0.3592
     31.00    1.0041    0.3869
     32.00    0.9964    0.4149
     33.00    0.9897    0.4433
     34.00    0.9838    0.4720
     35.00    0.9786    0.5010
     36.00    0.9740    0.5302
     37.00    0.9699    0.5596
     38.00    0.9662    0.5892
     39.00    0.9627    0.6189
     40.00    0.9593    0.6487
     41.00    0.9559    0.6786
     42.00    0.9525    0.7086
     43.00    0.9489    0.7386
     44.00    0.9452    0.7686
     45.00    0.9412    0.7985
     46.00    0.9369    0.8284
     47.00    0.9321    0.8582
     48.00    0.9270    0.8878
     49.00    0.9214    0.9173
     50.00    0.9152    0.9466
     51.00    0.9086    0.9756
     52.00    0.9013    1.0044
     53.00    0.8934    1.0329
     54.00    0.8850    1.0611
     55.00    0.8758    1.0890
     56.00    0.8661    1.1164
     57.00    0.8556    1.1435
     58.00    0.8444    1.1701
     59.00    0.8326    1.1962
     60.00    0.8200    1.2219
     61.00    0.8068    1.2470
     62.00    0.7928    1.2716
     63.00    0.7781    1.2955
     64.00    0.7627    1.3189
     65.00    0.7466    1.3416
     66.00    0.7298    1.3637
     67.00    0.7123    1.3850
     68.00    0.6941    1.4057
     69.00    0.6752    1.4256
     70.00    0.6557    1.4448
     71.00    0.6355    1.4632
     72.00    0.6146    1.4807
     73.00    0.5932    1.4975
     74.00    0.5711    1.5134
     75.00    0.5484    1.5284
     76.00    0.5251    1.5426
     77.00    0.5013    1.5559
     78.00    0.4770    1.5683
     79.00    0.4521    1.5797
     80.00    0.4268    1.5902
     81.00    0.4010    1.5998
     82.00    0.3747    1.6084
     83.00    0.3480    1.6160
     84.00    0.3210    1.6226
     85.00    0.2936    1.6283
     86.00    0.2658    1.6330
     87.00    0.2378    1.6367
     88.00    0.2095    1.6393
     89.00    0.1809    1.6410
     90.00    0.1522    1.6417
     91.00    0.1232    1.6413
     92.00    0.0942    1.6400
     93.00    0.0650    1.6376
     94.00    0.0357    1.6343
     95.00    0.0064    1.6300
     96.00   -0.0229    1.6246
     97.00   -0.0522    1.6183
     98.00   -0.0814    1.6110
     99.00   -0.1106    1.6028
    100.00   -0.1395    1.5936
    101.00   -0.1684    1.5834
    102.00   -0.1970    1.5724
    103.00   -0.2253    1.5604
    104.00   -0.2534    1.5475
    105.00   -0.2812    1.5337
    106.00   -0.3086    1.5190
    107.00   -0.3357    1.5036
    108.00   -0.3623    1.4872
    109.00   -0.3885    1.4701
    110.00   -0.4141    1.4521
    111.00   -0.4393    1.4334
    112.00   -0.4763    1.4140
    113.00   -0.5000    1.3938
    114.00   -0.5231    1.3730
    115.00   -0.5456    1.3514
    116.00   -0.5674    1.3293
    117.00   -0.5885    1.3065
    118.00   -0.6088    1.2831
    119.00   -0.6284    1.2591
    120.00   -0.6472    1.2347
    121.00   -0.6651    1.2097
    122.00   -0.6822    1.1842
    123.00   -0.6984    1.1584
    124.00   -0.7137    1.1321
    125.00   -0.7281    1.1054
    126.00   -0.7415    1.0784
    127.00   -0.7540    1.0510
    128.00   -0.7654    1.0234
    129.00   -0.7759    0.9956
    130.00   -0.7853    0.9675
    131.00   -0.7937    0.9393
    132.00   -0.8011    0.9109
    133.00   -0.8073    0.8825
    134.00   -0.8125    0.8539
    135.00   -0.8166    0.8253
    136.00   -0.8196    0.7968
    137.00   -0.8215    0.7682
    138.00   -0.8223    0.7397
    139.00   -0.8220    0.7114
    140.00   -0.8206    0.6831
    141.00   -0.8181    0.6550
    142.00   -0.8145    0.6272
    143.00   -0.8097    0.5996
    144.00   -0.8039    0.5722
    145.00   -0.7970    0.5452
    146.00   -0.7890    0.5185
    147.00   -0.7800    0.4922
    148.00   -0.7699    0.4662
    149.00   -0.7588    0.4408
    150.00   -0.7468    0.4157
    151.00   -0.7337    0.3912
    152.00   -0.7197    0.3672
    153.00   -0.7047    0.3438
    154.00   -0.6889    0.3210
    155.00   -0.6723    0.2987
    156.00   -0.6548    0.2772
    157.00   -0.6367    0.2562
    158.00   -0.6178    0.2360
    159.00   -0.5984    0.2165
    160.00   -0.5784    0.1977
    161.00   -0.5580    0.1797
    162.00   -0.5374    0.1625
    163.00   -0.5166    0.1461
    164.00   -0.4958    0.1305
    165.00   -0.4754    0.1158
    166.00   -0.4555    0.1019
    167.00   -0.4365    0.0890
    168.00   -0.4189    0.0769
    169.00   -0.4030    0.0657
    170.00   -0.3892    0.0554
    171.00   -0.3778    0.0461
    172.00   -0.3682    0.0378
    173.00   -0.3586    0.0304
    174.00   -0.3450    0.0239
    175.00   -0.3216    0.0185
    176.00   -0.2829    0.0140
    177.00   -0.2270    0.0105
    178.00   -0.1575    0.0080
    179.00   -0.0802    0.0065
    180.00    0.0000    0.0060
    180.00    0.0000    0.0060
