AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 15:07:19 Compatible with AeroDyn v13.0.
Polar "T1_Re2.900_M0.00_N9.0 360 M" on Foil "T1_Re2.900_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
19.50          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
0.00           Angle of attack for zero Cn for linear Cn curve (deg)
6.46053        Cn slope for zero lift for linear Cn curve (1/rad)
1.0588         Cn at stall value for positive angle of attack for linear Cn curve
-1.0584        Cn at stall value for negative angle of attack for linear Cn curve
0.00           Angle of attack for minimum CD (deg)
0.0061         Minimum CD value
   -180.00    0.0000    0.0060
   -179.00    0.0903    0.0065
   -178.00    0.1805    0.0080
   -177.00    0.2708    0.0106
   -176.00    0.3610    0.0141
   -175.00    0.4513    0.0187
   -174.00    0.5415    0.0242
   -173.00    0.6302    0.0308
   -172.00    0.7059    0.0383
   -171.00    0.7448    0.0468
   -170.00    0.7295    0.0563
   -169.00    0.6754    0.0668
   -168.00    0.6163    0.0781
   -167.00    0.5731    0.0904
   -166.00    0.5491    0.1037
   -165.00    0.5404    0.1178
   -164.00    0.5421    0.1328
   -163.00    0.5506    0.1486
   -162.00    0.5634    0.1653
   -161.00    0.5788    0.1829
   -160.00    0.5957    0.2012
   -159.00    0.6134    0.2203
   -158.00    0.6313    0.2402
   -157.00    0.6492    0.2607
   -156.00    0.6668    0.2820
   -155.00    0.6839    0.3040
   -154.00    0.7004    0.3267
   -153.00    0.7162    0.3499
   -152.00    0.7312    0.3738
   -151.00    0.7454    0.3982
   -150.00    0.7586    0.4232
   -149.00    0.7709    0.4486
   -148.00    0.7821    0.4746
   -147.00    0.7924    0.5010
   -146.00    0.8016    0.5278
   -145.00    0.8097    0.5550
   -144.00    0.8168    0.5825
   -143.00    0.8228    0.6103
   -142.00    0.8276    0.6385
   -141.00    0.8313    0.6668
   -140.00    0.8340    0.6954
   -139.00    0.8354    0.7242
   -138.00    0.8358    0.7531
   -137.00    0.8350    0.7821
   -136.00    0.8331    0.8112
   -135.00    0.8301    0.8403
   -134.00    0.8260    0.8694
   -133.00    0.8207    0.8985
   -132.00    0.8144    0.9275
   -131.00    0.8069    0.9564
   -130.00    0.7984    0.9852
   -129.00    0.7889    1.0138
   -128.00    0.7783    1.0421
   -127.00    0.7666    1.0703
   -126.00    0.7540    1.0981
   -125.00    0.7403    1.1256
   -124.00    0.7257    1.1528
   -123.00    0.7102    1.1796
   -122.00    0.6937    1.2060
   -121.00    0.6763    1.2320
   -120.00    0.6581    1.2575
   -119.00    0.6390    1.2824
   -118.00    0.6191    1.3068
   -117.00    0.5984    1.3307
   -116.00    0.5770    1.3539
   -115.00    0.5548    1.3766
   -114.00    0.5320    1.3986
   -113.00    0.5084    1.4199
   -112.00    0.4843    1.4404
   -111.00    0.4595    1.4603
   -110.00    0.4342    1.4794
   -109.00    0.4084    1.4977
   -108.00    0.3821    1.5153
   -107.00    0.3553    1.5320
   -106.00    0.3281    1.5478
   -105.00    0.3006    1.5628
   -104.00    0.2723    1.5769
   -103.00    0.2441    1.5902
   -102.00    0.2156    1.6025
   -101.00    0.1869    1.6138
   -100.00    0.1580    1.6243
    -99.00    0.1289    1.6338
    -98.00    0.0997    1.6423
    -97.00    0.0705    1.6498
    -96.00    0.0411    1.6564
    -95.00    0.0118    1.6619
    -94.00   -0.0175    1.6665
    -93.00   -0.0468    1.6700
    -92.00   -0.0759    1.6726
    -91.00   -0.1049    1.6741
    -90.00   -0.1338    1.6746
    -89.00   -0.1624    1.6741
    -88.00   -0.1908    1.6725
    -87.00   -0.2190    1.6700
    -86.00   -0.2468    1.6665
    -85.00   -0.2743    1.6619
    -84.00   -0.3014    1.6563
    -83.00   -0.3282    1.6498
    -82.00   -0.3545    1.6423
    -81.00   -0.3803    1.6337
    -80.00   -0.4057    1.6243
    -79.00   -0.4305    1.6138
    -78.00   -0.4548    1.6024
    -77.00   -0.4785    1.5901
    -76.00   -0.5017    1.5769
    -75.00   -0.5242    1.5628
    -74.00   -0.5461    1.5478
    -73.00   -0.5673    1.5319
    -72.00   -0.5878    1.5152
    -71.00   -0.6076    1.4977
    -70.00   -0.6267    1.4794
    -69.00   -0.6451    1.4602
    -68.00   -0.6627    1.4404
    -67.00   -0.6795    1.4198
    -66.00   -0.6955    1.3985
    -65.00   -0.7107    1.3765
    -64.00   -0.7250    1.3539
    -63.00   -0.7386    1.3306
    -62.00   -0.7513    1.3067
    -61.00   -0.7631    1.2823
    -60.00   -0.7740    1.2573
    -59.00   -0.7841    1.2319
    -58.00   -0.7933    1.2059
    -57.00   -0.8016    1.1795
    -56.00   -0.8090    1.1527
    -55.00   -0.8155    1.1255
    -54.00   -0.8210    1.0979
    -53.00   -0.8257    1.0701
    -52.00   -0.8295    1.0419
    -51.00   -0.8324    1.0136
    -50.00   -0.8343    0.9850
    -49.00   -0.8353    0.9562
    -48.00   -0.8355    0.9273
    -47.00   -0.8347    0.8982
    -46.00   -0.8331    0.8691
    -45.00   -0.8305    0.8400
    -44.00   -0.8271    0.8109
    -43.00   -0.8228    0.7817
    -42.00   -0.8177    0.7527
    -41.00   -0.8117    0.7238
    -40.00   -0.8049    0.6950
    -39.00   -0.7972    0.6663
    -38.00   -0.7888    0.6379
    -37.00   -0.7795    0.6097
    -36.00   -0.7695    0.5818
    -35.00   -0.7588    0.5542
    -34.00   -0.7474    0.5269
    -33.00   -0.7353    0.5000
    -32.00   -0.7225    0.4735
    -31.00   -0.7092    0.4475
    -30.00   -0.6954    0.4218
    -29.00   -0.6811    0.3967
    -28.00   -0.6665    0.3721
    -27.00   -0.6517    0.3479
    -26.00   -0.6368    0.3244
    -25.00   -0.6221    0.3013
    -24.00   -0.6079    0.2788
    -23.00   -0.5947    0.2569
    -22.00   -0.5833    0.2355
    -21.00   -0.5745    0.2145
    -20.00   -0.5703    0.1938
    -19.00   -0.5732    0.1734
    -18.00   -0.5875    0.1529
    -17.00   -0.6202    0.1319
    -16.00   -0.6818    0.1100
    -15.00   -0.7847    0.0866
    -14.00   -0.9333    0.0622
    -13.00   -1.0985    0.0396
    -12.00   -1.2069    0.0237
    -11.00   -1.2068    0.0164
    -10.00   -1.0729    0.0107
     -9.50   -1.0250    0.0102
     -9.00   -0.9777    0.0098
     -8.50   -0.9286    0.0093
     -8.00   -0.8769    0.0090
     -7.50   -0.8256    0.0086
     -7.00   -0.7732    0.0082
     -6.50   -0.7205    0.0079
     -6.00   -0.6666    0.0077
     -5.50   -0.6127    0.0074
     -5.00   -0.5585    0.0072
     -4.50   -0.5037    0.0070
     -4.00   -0.4487    0.0068
     -3.50   -0.3933    0.0066
     -3.00   -0.3376    0.0065
     -2.50   -0.2818    0.0064
     -2.00   -0.2256    0.0063
     -1.50   -0.1693    0.0062
     -1.00   -0.1130    0.0062
     -0.50   -0.0565    0.0061
      0.00   -0.0000    0.0061
      0.50    0.0565    0.0061
      1.00    0.1130    0.0062
      1.50    0.1693    0.0062
      2.00    0.2256    0.0063
      2.50    0.2818    0.0064
      3.00    0.3376    0.0065
      3.50    0.3934    0.0066
      4.00    0.4488    0.0068
      4.50    0.5037    0.0070
      5.00    0.5586    0.0072
      5.50    0.6128    0.0074
      6.00    0.6667    0.0077
      6.50    0.7206    0.0079
      7.00    0.7733    0.0082
      7.50    0.8258    0.0086
      8.00    0.8771    0.0090
      8.50    0.9288    0.0093
      9.00    0.9780    0.0098
      9.50    1.0254    0.0102
     10.00    1.0733    0.0107
     10.50    1.1221    0.0112
     11.00    1.1735    0.0118
     11.50    1.2350    0.0124
     12.00    1.2925    0.0132
     13.00    1.3596    0.0143
     13.50    1.3893    0.0152
     14.00    1.4196    0.0162
     14.50    1.4523    0.0173
     15.00    1.4867    0.0184
     15.50    1.5179    0.0197
     16.00    1.5452    0.0213
     16.50    1.5663    0.0235
     17.00    1.5837    0.0262
     17.50    1.5998    0.0292
     18.50    1.6335    0.0355
     19.00    1.6443    0.0396
     19.50    1.6506    0.0443
     20.00    1.6495    0.0498
     20.50    1.6385    0.0568
     21.00    1.6236    0.0645
     21.50    1.5943    0.0741
     22.00    1.5631    0.0842
     22.50    1.5218    0.0961
     23.00    1.4760    0.1088
     23.50    1.4295    0.1220
     24.00    1.3867    0.1352
     24.50    1.3328    0.1506
     25.00    1.2979    0.1632
     26.00    1.2389    0.2440
     27.00    1.1867    0.2742
     28.00    1.1415    0.3047
     29.00    1.1029    0.3351
     30.00    1.0703    0.3657
     31.00    1.0431    0.3962
     32.00    1.0205    0.4267
     33.00    1.0018    0.4572
     34.00    0.9865    0.4877
     35.00    0.9739    0.5182
     36.00    0.9636    0.5487
     37.00    0.9551    0.5792
     38.00    0.9480    0.6098
     39.00    0.9421    0.6404
     40.00    0.9370    0.6709
     41.00    0.9325    0.7015
     42.00    0.9284    0.7320
     43.00    0.9246    0.7625
     44.00    0.9208    0.7930
     45.00    0.9170    0.8233
     46.00    0.9131    0.8536
     47.00    0.9089    0.8837
     48.00    0.9043    0.9137
     49.00    0.8994    0.9434
     50.00    0.8940    0.9730
     51.00    0.8881    1.0023
     52.00    0.8816    1.0314
     53.00    0.8745    1.0602
     54.00    0.8668    1.0886
     55.00    0.8585    1.1167
     56.00    0.8494    1.1444
     57.00    0.8397    1.1717
     58.00    0.8292    1.1985
     59.00    0.8181    1.2249
     60.00    0.8061    1.2507
     61.00    0.7935    1.2761
     62.00    0.7801    1.3008
     63.00    0.7659    1.3250
     64.00    0.7510    1.3486
     65.00    0.7353    1.3715
     66.00    0.7189    1.3937
     67.00    0.7018    1.4153
     68.00    0.6840    1.4361
     69.00    0.6654    1.4562
     70.00    0.6461    1.4755
     71.00    0.6262    1.4940
     72.00    0.6055    1.5117
     73.00    0.5843    1.5286
     74.00    0.5623    1.5446
     75.00    0.5398    1.5598
     76.00    0.5166    1.5740
     77.00    0.4929    1.5874
     78.00    0.4686    1.5998
     79.00    0.4437    1.6113
     80.00    0.4184    1.6219
     81.00    0.3925    1.6315
     82.00    0.3662    1.6401
     83.00    0.3395    1.6478
     84.00    0.3123    1.6544
     85.00    0.2848    1.6601
     86.00    0.2569    1.6647
     87.00    0.2287    1.6683
     88.00    0.2003    1.6710
     89.00    0.1715    1.6726
     90.00    0.1426    1.6731
     91.00    0.1134    1.6727
     92.00    0.0841    1.6712
     93.00    0.0547    1.6688
     94.00    0.0252    1.6653
     95.00   -0.0044    1.6608
     96.00   -0.0339    1.6553
     97.00   -0.0635    1.6488
     98.00   -0.0930    1.6413
     99.00   -0.1224    1.6328
    100.00   -0.1516    1.6234
    101.00   -0.1808    1.6130
    102.00   -0.2097    1.6017
    103.00   -0.2383    1.5894
    104.00   -0.2667    1.5762
    105.00   -0.3006    1.5621
    106.00   -0.3281    1.5472
    107.00   -0.3553    1.5313
    108.00   -0.3821    1.5147
    109.00   -0.4084    1.4972
    110.00   -0.4342    1.4789
    111.00   -0.4595    1.4598
    112.00   -0.4843    1.4400
    113.00   -0.5084    1.4194
    114.00   -0.5320    1.3981
    115.00   -0.5548    1.3762
    116.00   -0.5770    1.3536
    117.00   -0.5984    1.3303
    118.00   -0.6191    1.3065
    119.00   -0.6390    1.2821
    120.00   -0.6581    1.2571
    121.00   -0.6763    1.2317
    122.00   -0.6937    1.2058
